INVOICE;VIN_NUMBER;BL_NUMBER;MODEL_CODE;POL;POD;VESSEL;INCOTERM
67027865;9BWEB41J684007141;;9B33H4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05ZX84038257;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05ZX84039506;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05ZX84039540;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05ZX84039716;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05ZX84040199;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z084038395;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z084038669;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z084039000;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z084039028;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z084039482;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z084039949;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z084040227;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z084040423;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z184036736;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z184038664;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z184038955;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z184039510;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z184039894;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z184039944;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z184040270;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z284033165;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z284038477;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z284039743;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z284039967;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z284040195;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z284040293;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z284040309;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z384038746;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z384038939;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z384039492;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z384039556;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z384039749;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z384040187;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z384040609;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484038738;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484038951;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484038979;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039209;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039288;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039405;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039453;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039498;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039548;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039873;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039923;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484039954;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484040246;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z484040800;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z584038778;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z584038988;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z584039722;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z584039736;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z584039980;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z584040191;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z584040241;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z584040613;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z684038935;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z684039681;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z684039888;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z684039986;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z684040183;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z784038801;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z784038961;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z784040211;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884038967;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884039035;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884039519;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884039536;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884039570;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884039598;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884039648;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884040251;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z884040265;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z984038928;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z984038993;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB05Z984039514;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB45Z084032460;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB45Z184040955;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB45Z284040608;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB45Z384038463;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB45Z784040796;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027866;9BWKB45Z884038104;;5Z11F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027888;9BWKB45Z484040190;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027888;9BWKB45Z884034456;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027888;9BWKB45Z884034733;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
67027888;9BWKB45Z984040931;;5Z14F4;S-O SEBAST;ZARATE;SOUTHERN ACE;FOB
